market_title,site,number,menu,work_hours,price_range,address,category,image,latitude,longitude,tags
남한강민물매운탕,,02-464-7568 ,"메기+참게(2인 4만원, 3인 5만9천원, 7만6천원), 미꾸라지튀김, 민물새우튀김(각 2만원)",11:30~22:30 ,2~5만원대,서울특별시 광진구 화양동 24-44,"한식(민물어패류), 민물매운탕",restaurant_pics/남한강민물매운탕.jpg,37.545626109663,127.066210285087,
어반나이프,,02-455-6628 ,"슈바인학센(3만5천원), 플래터(2만9천원~3만9천원), 폭립(half 2만8천원, 4만4천원), 잠봉뵈르(1만2천원), 파스타(1만3천5백원~1만4천5백원)",09:30~15:00/17:00~22:00(마지막 주문 21:00) ,2~5만원대,서울특별시 광진구 구의동 217-15 기영빌딩,"기타, 샤퀴테리, 유럽식, 독일식",restaurant_pics/어반나이프.jpg,37.53828,127.0935,
명월관,,02-450-4595 ,"스페셜모둠특선(32만5천원), 갈비탕(3만5천원), 한우갈비탕(4만1천원), 물냉면/비빔냉면(각 2만1천원), 한우차돌박이꽃게된장찌개(3만9천원), 한우차돌박이꽃개된장지개+영양돌솥밥(5만5천원)",12:00~15:00/17:30~21:00 ,15~25만원대,서울특별시 광진구 광장동 22-1 워커힐호텔,"한식(탕/국/찌개/전골), 갈비탕, 한식(육류), 소고기구이, 소갈비",restaurant_pics/명월관.jpg,37.55565,127.1113,
서북면옥,,02-457-8319 ,"물냉면, 비빔냉면, 온면, 접시만두, 만둣국, 편육, 접시만두(각 1만원), 수육(1만5천원)",11:00~19:30(마지막 주문 19:00) ,1만원 미만 ,서울특별시 광진구 구의동 80-47 서북면옥,"한식(육류), 수육, 한식(면류), 만두, 평양냉면",restaurant_pics/서북면옥.jpg,37.54538,127.0853,노포
모에기,,02-2022-0222 ,"런치코스(2인 이상, 1인 19만원), 런치모에기도시락(12만5천원), 런치생선회정식(15만원), 런치장어정식(16만원), 디너마코토코스(19만원), 디너미야비코스(23만원)",12:00~15:00/18:00~21:00 ,15~25만원대,서울특별시 광진구 광장동 22-1 워커힐호텔,"일식, 스시, 데판야키, 가이세키",restaurant_pics/모에기.jpg,37.55863008236035,127.1117068379481,
양미옥(남대문점),,02-3789-9288,"양곰탕(1만2천원), 특양(200g 3만8천원), 대창(200g 3만7천원), 곱창(3만6천원), 곱창전골(2만5천원), 된장찌개(8천원), 설렁탕, 물냉면, 비빔냉면(각 1만원)",11:30~22:00(마지막 주문 21:00) ,5~10만원대,서울특별시 중구 남대문로3가 95-1,"한식(육류), 양곱창",restaurant_pics/양미옥(남대문점).jpg,37.5614211308706,126.978778867088,
팔레드신,,02-317-4001,"북경오리(16만원), 크리스피새우창펀(3만1천원), 꿀소스이베리코차슈(6만6천원), 산라소룡포(2만원), 하가우(2만1천원), 바삭한삼겹살구이(5만원)",11:30~15:00/17:30~22:00 ,10~15만원대,서울특별시 중구 회현동1가 210,"중식, 모던차이니즈, 홍콩식중식, 북경오리",restaurant_pics/팔레드신.jpg,37.5597323437561,126.979523390315,
엘카페커피로스터스,https://www.instagram.com/elcafecoffeeroasters,070-8269-0715,"브루잉커피(변동), 아메리카노(5천원), 카페라테(5천5백원)","11:30~17:00│토요일, 공휴일 11:00~18:00 ",1만원 미만 ,서울특별시 용산구 후암동 1-43 인성한의원 ,"디저트/차/베이커리, 커피전문점",restaurant_pics/엘카페커피로스터스.jpg,37.5519690862067,126.977112544264,스페셜티커피
삼청각한식당,,02-765-3700,"매(점심만 가능, 5만원), 난(점심만 가능, 6만원), 저녁코스(9만원~20만원)",12:00~15:00/18:00~21:00 ,5~10만원대,서울특별시 성북구 성북동 330-115 삼청각,"한식(일반한식), 한정식",restaurant_pics/삼청각한식당.jpg,37.5971,126.9843,
쿠촐로서울,https://www.instagram.com/cucciologroup/,010-5232-9851,"파스타&리조토(2만7천원~3만5천원), 샐러드(2만3천원~2만7천원), 채끝살스테이크(200g 6만7천원), 피시앤칩스(3만1천원), 포르케타(4만3천원)",11:30~15:00/17:30~22:00 ,5~10만원대,서울특별시 용산구 한강로2가 424 아모레퍼시픽,이탈리아식,restaurant_pics/쿠촐로서울.jpg,37.5287911785354,126.968673565462,
만발,,02-535-7456,"만발흑돈(150g 2만3천원), LA갈비(330g 3만9천원), 양념갈비(300g 3만9천원), 한우곱창전골(2만7천원), 한우불고기전골(2만4천원), 연잎밥정식(1만3천원), LA갈비정식(2만6천원), 한우국밥(1만원), 비빔냉면(8천원)",11:30~15:00/17:00~22:00 ,10~15만원대,서울특별시 서초구 방배동 878-1,"한식(육류), 소고기구이",restaurant_pics/만발.jpg,37.489557,126.995052,
고도식,https://www.instagram.com/godosik92/,02-422-8692 ,"알등심, 삼겹살(각 160g 1만7천원), 천겹살(180g 1만4천원), 양백차돌구이(180g 1만9천원), 뜨끈한마무리국수(5천원), 얼큰순두부찌개(각 7천원), 된장술밥(8천원)","12:00~15:00/17:00~22:40 | 금, 토, 일요일 12:00~22:40 ",2~5만원대,서울특별시 송파구 송파동 55-7 벤도치빌딩,"한식(육류), 소고기구이, 돼지고기구이",restaurant_pics/고도식.jpg,37.51035372064079,127.10865792523056,송리단길
봉피양(방이점),,02-415-5527,"한우육사시미(100g 4만5천원), 한우석쇠양념구이(130g 5만5천원), 평양냉면, 비빔냉면(각 1만6천원), 된장찌개(6천원)",11:30~22:00(마지막 주문 21:00) ,2~5만원대,서울특별시 송파구 방이동 205-8 벽제갈비,"한식(육류), 소고기구이, 돼지갈비, 한식(면류), 평양냉면",restaurant_pics/봉피양(방이점).jpg,37.51017,127.126,
스테이,,02-3213-1230,"조식(소인 4만5천원, 성인 6만8천원), 런치코스(11만8천원, 14만8천원), 디너코스(19만8천원, 24만8천원)","06:30~10:00/11:30~14:30(마지막 주문 14:00)/17:30~22:00(마지막 주문 20:30) | 토, 일요일, 공휴일 06:30~08:00/08:10~10:00/11:30~14:30/17:30~22:00 ",15~25만원대,서울특별시 송파구 신천동 29 롯데월드타워앤드롯데월드몰,프랑스식,restaurant_pics/스테이.jpg,37.51375250260386,127.10444609981752,
모던눌랑라이브,,02-3431-9666,"모던눌랑케이지(4만5천원), 마라샹궈(5만5천원), 대게살유산슬(5만원), 트러플유니짜장면(1만8천원), 런치코스(4만3천원~6만5천원), 디너코스(7만5천원~12만원)",11:30~22:00(마지막 주문 21:00) ,5~10만원대,서울특별시 송파구 신천동 29-1 KT송파타워,"중식, 일반중식",restaurant_pics/모던눌랑라이브.jpg,37.5138710747422,127.106364392884,
임뻬라또,https://www.instagram.com/imperato_/,02-420-2131 ,"피자(1만9천원~2만6천원), 파스타(1만8천원~2만8천원), 리조토(2만1천원~2만2천원), 텐더로인스테이크(200g 6만원)","11:30~15:30/17:30~22:00 | 토, 일요일 11:30~22:00 ",2~5만원대,서울특별시 송파구 신천동 17-4 파크리오,"이탈리아식, 피자, 파스타",restaurant_pics/임뻬라또.jpg,37.521061,127.104461,
바81,,02-3213-1281,"양갈비구이(12만원), 전복구이와유자뵈르블랑(10만원), 치즈플래터(5만5천원), 랍스터롤과캐비아(7만5천원)",18:00~01:00(익일)(마지막 주문 24:00) ,10~15만원대,서울특별시 송파구 신천동 29 롯데월드타워앤드롯데월드몰,"바/주점, 샴페인바, 바",restaurant_pics/바81.jpg,37.51375250260386,127.10444609981752,
필경재,,02-445-2115 ,"점심미정식(6만원), 죽정식(10만8천원), 국화정식(14만5천원), 매화정식(21만원), 수라정식(27만원)",12:00~15:00/18:00~22:00 ,10~15만원대,서울특별시 강남구 수서동 739-1,"한식(일반한식), 한정식",restaurant_pics/필경재.jpg,37.48484,127.0952,한옥맛집
봉우리,,02-564-8551,"평일점심반상(3만9천원~4만5천원), 식객정식(7만원), 상견례정식(6만5천원), 셰프스페셜정식(9만원), 명인정식(13만원)",11:30~15:00(마지막 주문 14:00)/17:30~21:20(마지막 주문 20:00) ,5~10만원대,서울특별시 강남구 역삼동 670-20,"한식(일반한식), 한정식",restaurant_pics/봉우리.jpg,37.503003,127.038134,
고니,https://www.instagram.com/gonichef/,02-517-7800,"런치오마카세(12만원), 디너오마카세(27만원)",12:00~14:30/17:30~22:00 ,1만원 미만,서울특별시 강남구 논현동 95-18,"일식, 스시",restaurant_pics/고니.jpg,37.5213277654859,127.037670238659,
보헤미안로스터즈박이추커피공장,,033-642-6688  ,"에스프레소, 카페라테(각 5천원), 너티크림라테(6천원), 싱글오리진커피(6천원~1만원), 블렌드커피(6천원~7천원), 토스트(6천원), 모닝세트(8천원)",09:00~18:00(마지막 주문 17:40),1만원 미만,강원특별자치도 강릉시 사천면 사천진리 285-11,"디저트/차/베이커리, 커피전문점",restaurant_pics/보헤미안로스터즈박이추커피공장.jpg,37.846836,128.866895,"스페셜티커피, 오션뷰"
우성닭갈비,,033-242-3833  ,"닭갈비, 닭내장(각 300g 1만5천원), 막국수, 돈가스(각 8천원), 우동사리, 볶음밥(각 3천원)","11:00~15:00/17:00~21:50(마지막 주문 20:30)│토, 일요일 11:00~21:50(마지막 주문 20:30) ",1~2만원대,강원특별자치도 춘천시 동면 만천리 755-1,"한식(가금류), 닭갈비",restaurant_pics/우성닭갈비.jpg,37.8873110205234,127.763485854877,
피에트라,https://www.instagram.com/gelateria_pietra/,070-7722-5863,젤라토(5천원~7천원),"12:00~20:00 | 금, 토요일 12:00~21:00 ",1만원 미만 ,서울특별시 마포구 연남동 375-116,"디저트/차/베이커리, 젤라토",restaurant_pics/피에트라.jpg,37.5661498802795,126.920029213649,
커피리브레,https://www.instagram.com/coffeelibre_yeonnam,02-334-0615 ,"에스프레소, 아메리카노, 카페라테, 핸드드립(각 4천5백원), 오트라테, 바닐라빈라테(각 5천5백원) 밀크티, 카페모카(각 6천5백원), 콜드브루커피/라테, 사과탄산주스(각 6천원)",11:00~20:00(마지막 주문 19:45) ,1만원 미만 ,서울특별시 마포구 연남동 239-34,"디저트/차/베이커리, 커피전문점",restaurant_pics/커피리브레.jpg,37.5636435058861,126.923730236588,스페셜티커피
락희돈,https://www.instagram.com/ka.ky.suk/,02-332-1233,"돼지꼬치(3천원~6천5백원), 닭꼬치(3천5백원~4천5백원), 채소구이(2천5백원~4천5백원), 꼬치모둠(4만8천원), 꼬치튀김(3천5백원~5천원), 샤부샤부(2인 3만5천원)",16:00~23:40(재료 소진 시 마감) ,2~5만원대,서울특별시 마포구 동교동 155-35,"일식, 일식꼬치",restaurant_pics/락희돈.jpg,37.5582802556099,126.924747511429,
툭툭누들타이,https://www.instagram.com/tuktuknoodle/,070-4407-5130,"연남갈비국수(1만3천원), 똠얌꿍(1만6천원), 그린커리(1만6천원), 솜땀, 얌운센(각 1만3천원), 노랑만두(1만2천원), 삼겹살튀김(1만8천원), 뿌님팟퐁커리(2만7천원)",11:00~15:30/17:00~21:00 ,2~5만원대,서울특별시 마포구 연남동 223-15,"아시아식, 태국식",restaurant_pics/툭툭누들타이.jpg,37.565147,126.924014,
미로식당,,010-5538-3973,"미로소갈비찜(3만원), 닭튀김(2만원), 양념돼지목살구이(2만3천원), 골뱅이무침과스팸구이(2만2천원), 해물부추전, 애호박감자채전(각 1만7천원)",18:00~22:00 ,2~5만원대,서울특별시 마포구 창전동 6-99,"바/주점, 한식주점, 한식(일반한식), 모던한식",restaurant_pics/미로식당.jpg,37.552014,126.927861,
빠넬로,,02-322-0920,"마르게리타부팔라피자(2만5천원),블랙트러플피자(7만5천원), 타야린라구(2만6천원), 트러플탈리올리니(3만2천원), 양갈비스테이크(6만5천원), 티본스테이크(720g 11만원대)","17:30~23:00(마지막 주문 21:30) | 토, 일요일 12:00~15:30/17:00~22:00(마지막 주문 15:00, 21:00) ",5~10만원대,서울특별시 마포구 서교동 400-22 건우상가주택,"이탈리아식, 피자, 파스타",restaurant_pics/빠넬로.jpg,37.549353,126.918942,핫플맛집
진진가연,,02-332-9866,"어향가지(2만4천원), 멘보샤(2만5천원), 깐풍기(2만3천원), 소고기양상추쌈(3만3천5백원), 양주볶음밥, 해물짬뽕(각 1만1천원)",12:00~15:00(마지막 주문 14:30)/17:00~22:00(마지막 주문 21:00) ,1~2만원대,서울특별시 마포구 서교동 375-35,"중식, 일반중식",restaurant_pics/진진가연.jpg,37.553806747709,126.918422364162,
옥동식,https://www.instagram.com/okdongsik/,010-5571-9915,"돼지곰탕(1만원, 특 1만6천원), 김치만두(6천원)","11:00~15:00/17:00~22:00(마지막 주문 21:30) | 토, 일요일 11:00~21:00(마지막 주문 20:30) ",1~2만원대,서울특별시 마포구 서교동 385-6 3차신도빌라,"한식(탕/국/찌개/전골), 돼지곰탕",restaurant_pics/옥동식.jpg,37.55262,126.914492,
우동카덴,,02-6463-6362,"자루우동(8천원), 붓가케우동(1만1천원), 에비크림우동(1만3천원), 샤부니쿠우동, 청어우동, 샐러드우동(각 1만2천원)",11:30~14:40/17:30~21:00(마지막 주문 20:30) | 토요일 11:30~20:30(마지막 주문 20:00) ,1~2만원대,서울특별시 마포구 서교동 391-5,"일식, 일식우동",restaurant_pics/우동카덴.jpg,37.55165,126.915,
하카다분코,https://www.instagram.com/hakatabunko_official,02-338-5536,"인라멘, 청라멘(각 1만원), 차슈덮밥(7천원), 미니차슈덮밥(4천원), 차돌단면(야간, 1만3천원), 반숙계란(1천원)",11:30~03:00(익일)(마지막 주문 02:00) ,1~2만원대,서울특별시 마포구 상수동 93-28,"일식, 라멘",restaurant_pics/하카다분코.jpg,37.54886,126.9237,
소설한남,https://www.instagram.com/soseoul_hannam/,02-797-5995,"런치코스(14만원), 디너코스(22만원)",12:00~15:00/18:00~22:00 ,15~25만원대,서울특별시 용산구 한남동 68-4,"한식(일반한식), 모던한식",restaurant_pics/소설한남.jpg,37.535220562541056,127.00910573136068,
펠앤콜,https://www.instagram.com/fellncole/,070-4411-1434,"싱글(6천원), 더블(1만1천원), 파인트(1만7천원), 아포가토(8천원), 아메리카노(4천원), 카페라테(4천5백원)",12:00~21:00(마지막 주문 20:45) ,1만원 미만 ,서울특별시 마포구 상수동 310-11,"디저트/차/베이커리, 아이스크림",restaurant_pics/펠앤콜.jpg,37.54813,126.9222,비건레스토랑
세스타,https://www.instagram.com/cesta.seoul/,02-793-9400,"그릴킹크랩(시가), 드라이에이징한우엘본스테이크(100g 3만3천원), 드라이에이징토마호크스테이크(100g 2만9천원), 양갈비스테이크(100g 2만5천원), 오늘의생선통구이(20만원), 스테이크타르타르(2만2천원), 라즈베리초콜릿퐁당(1만5천원)","13:00~16:00/17:00~23:00 | 목, 금, 토요일 13:00~16:00/17:00~24:00 ",5~10만원대,서울특별시 용산구 한남동 68-4,"미국식, 기타, 스테이크",restaurant_pics/세스타.jpg,37.5352206526869,127.009105052515,핫플맛집
쥬에,https://www.instagram.com/jue_seoul,02-798-9700,"딤섬(1만6천원~2만8천원), 탄탄면(2만8천원), 두반소스해파리냉채(2만2천원), 북경오리(14만원), 코스요리(13만8천원~22만8천원)",11:30~15:00/18:00~22:00 ,10~15만원대,서울특별시 용산구 한남동 3-1 태흥영화주식회사,"중식, 딤섬, 광동식중식",restaurant_pics/쥬에.jpg,37.53748713839805,127.01279004754028,
부첼리하우스,https://www.instagram.com/butchelihouse/,02-792-5676,"내등심, 채끝등심, 부채살(각 100g 5만2천원), 꽃등심, 안심, 살치살, 치맛살(각 100g 5만5천원)","11:30~14:30/18:00~23:00 | 토, 일요일 12:00~15:00/18:00~23:00 ",5~10만원대,서울특별시 용산구 한남동 1-90 포트힐(Fort Hill) 빌딩,"기타, 스테이크",restaurant_pics/부첼리하우스.jpg,37.536814,127.012713,드라이에이징
BLT스테이크,,02-2276-3330 ,"주중런치코스(1인 6만8천원, 8만8천원), 주말브런치코스(13만원대), 디너세트(1인 16만원대, 25만원), 해산물플래터랍스터(7만5천원), 참치타르타르아보카도(3만9천원), 국내산소고기1++안심(200g 13만원대), 국내산한우소고기1++채끝등심(200g 15만원), 미국산소고기프라임안심(180g 8만6천원)","11:30~14:30/18:00~22:00(마지막 주문 13:30, 21:00) | 토, 일요일, 공휴일 11:30~13:30, 14:00~16:00/18:00~22:00(마지막 주문 21:00) ",15~25만원대,서울특별시 종로구 종로6가 289-3,"기타, 스테이크",restaurant_pics/BLT스테이크.jpg,37.57044961338216,127.0087432632974,"드라이에이징, 내추럴와인"
서울다이닝,,02-6325-6321,"런치코스(5코스 7만원), 디너코스(13만원)",11:30~15:00/18:00~22:00(마지막 주문 20:30) ,10~15만원대,서울특별시 중구 장충동2가 190-10 디자인하우스,프랑스식,restaurant_pics/서울다이닝.jpg,37.55922,127.003614,
