restaurant_name,address,number,price_range,restaurant_image1,latitude,longitude
동묘발전소,서울특별시 종로구 종로 322-4,02-6398-7917,만원 미만,/upload/restaurant_pics/동묘발전소.jpg,37.5720764,127.0134536
로라방앗간(D타워점),서울특별시 종로구 종로3길 17 D타워,02-2251-8190,만원 미만,/upload/restaurant_pics/로라방앗간(D타워점).jpg,37.571113,126.97912725
삼삼뚝배기,서울특별시 종로구 동숭길 51,02-765-4683,만원 미만,/upload/restaurant_pics/삼삼뚝배기.jpg,37.58053379,127.00420693
에그드랍(D타워점),서울특별시 종로구 종로3길 17,02-2251-8090,만원 미만,/upload/restaurant_pics/에그드랍(D타워점).jpg,37.5710698,126.9789289
도라보울,서울특별시 종로구 북촌로5길 54,02-6949-1332,만원-2만원,/upload/restaurant_pics/도라보울.jpg,37.5797643,126.9820613
대장금,서울특별시 종로구 사직로8길 42,02-733-0345,만원 미만,/upload/restaurant_pics/대장금.jpg,37.57389828,126.97313148
강남면옥(서대문점),서울특별시 종로구 새문안로 38,02-722-7033,만원-2만원,/upload/restaurant_pics/강남면옥(서대문점).jpg,37.56832802,126.96964624
경성치킨,서울특별시 종로구 율곡로4길 5,02-733-3365,만원 미만,/upload/restaurant_pics/경성치킨.jpg,37.5752175,126.9822908
구테로이테(경복궁점),서울특별시 종로구 새문안로5가길 38-1 적선현대빌딩 1F,070-4833-1082,만원 미만,/upload/restaurant_pics/구테로이테(경복궁점).jpg,37.5754056,126.9732533
감꽃당,서울특별시 종로구 돈화문로11다길 38,02-747-3999,만원 미만,/upload/restaurant_pics/감꽃당.jpg,37.5738043,126.9901022
인생횟집,서울특별시 종로구 우정국로2길 31,02-732-5354,2만원-3만원,/upload/restaurant_pics/인생횟집.jpg,37.5696776,126.984899
더라운지(JW메리어트호텔동대문),서울특별시 종로구 청계천로 279 JW메리어트 호텔 동대문 스퀘어 서울 1F,02-2276-3336,만원-2만원,/upload/restaurant_pics/더라운지(JW메리어트호텔동대문).jpg,37.57006118,127.0087451
테라로사(광화문점),서울특별시 종로구 종로1길 50 더케이트윈타워,카페 / 디저트,유료주차 가능 2시간 무료,/upload/restaurant_pics/테라로사(광화문점).jpg,37.5749124,126.97896507
풍년쌀농산,서울특별시 종로구 북촌로5가길 32,02-732-7081,만원 미만,/upload/restaurant_pics/풍년쌀농산.jpg,37.58092529,126.98171401
스노브(대학로점),서울특별시 종로구 대학로11길 12,02-747-5770,만원 미만,/upload/restaurant_pics/스노브(대학로점).jpg,37.5824519,127.001056
블루보틀(삼청점),서울특별시 종로구 북촌로5길 76,02-737-6998,만원 미만,/upload/restaurant_pics/블루보틀(삼청점).jpg,37.5801666,126.9808746
호랑이카레,서울특별시 종로구 계동길 112,070-4187-2046,만원-2만원,/upload/restaurant_pics/호랑이카레.jpg,37.5823027,126.98694869
효자베이커리,서울특별시 종로구 필운대로 54,02-736-7629,만원 미만,/upload/restaurant_pics/효자베이커리.jpg,37.5809507,126.9686736
간판없는가게,서울특별시 종로구 돈화문로11다길 36,02-3673-1018,만원-2만원,/upload/restaurant_pics/간판없는가게.jpg,37.5738078,126.9902624
라콜롬브,서울특별시 종로구 대학로12길 83 아트원씨어터,02-518-9199,만원 미만,/upload/restaurant_pics/라콜롬브.jpg,37.5803714,127.0040033
우드앤브릭(재동점),서울특별시 종로구 북촌로5길 14 1F,02-747-1134,만원 미만,/upload/restaurant_pics/우드앤브릭(재동점).jpg,37.5794497,126.98420356
브루클린더버거조인트(광화문디타워점),서울특별시 종로구 종로3길 17 1F,02-2251-8080,만원 미만,/upload/restaurant_pics/브루클린더버거조인트(광화문디타워점).jpg,37.5709959,126.9789145
매드포갈릭,서울특별시 종로구 종로3길 17 디타워 3F,02-2251-8320,2만원-3만원,/upload/restaurant_pics/매드포갈릭.jpg,37.571113,126.97912725
남도분식(서촌점),서울특별시 종로구 옥인2길 2,02-723-7775,만원 미만,/upload/restaurant_pics/남도분식(서촌점).jpg,37.5809477,126.9669416
스타벅스(더종로점),서울특별시 종로구 종로 51 종로타워,02-722-3507,만원 미만,/upload/restaurant_pics/스타벅스(더종로점).jpg,37.5707629,126.9836224
스미스가좋아하는한옥,서울특별시 종로구 삼청로 22-7,02-722-7003,2만원-3만원,/upload/restaurant_pics/스미스가좋아하는한옥.jpg,37.57782644,126.98011983
가배도(삼청점),서울특별시 종로구 북촌로5길 56-8,02-544-4542,만원 미만,/upload/restaurant_pics/가배도(삼청점).jpg,37.579924,126.9821771
방켓,서울특별시 종로구 동숭2길 3,02-762-9304,만원-2만원,/upload/restaurant_pics/방켓.jpg,37.580839,127.0044492
핸드앤몰트탭룸(경복궁점),서울특별시 종로구 사직로12길 12-2,02-720-6258,2만원-3만원,/upload/restaurant_pics/핸드앤몰트탭룸(경복궁점).jpg,37.5755033,126.970925
엠케이2,서울특별시 종로구 자하문로10길 17,02-730-6420,만원 미만,/upload/restaurant_pics/엠케이2.jpg,37.5795179,126.9725232
동성각,서울특별시 종로구 새문안로9길 29-2,02-735-0107,만원 미만,/upload/restaurant_pics/동성각.jpg,37.57139587,126.97524261
청수당,서울특별시 종로구 돈화문로11나길 31-9,02-747-8215,만원 미만,/upload/restaurant_pics/청수당.jpg,37.5738847,126.9898015
서울식품,서울특별시 종로구 수표로18가길 25,02-2267-3657,만원 미만,/upload/restaurant_pics/서울식품.jpg,37.5689758,126.9912213
혜화돌쇠아저씨,서울특별시 종로구 대학로 129-8,010-4914-4575,만원-2만원,/upload/restaurant_pics/혜화돌쇠아저씨.jpg,37.58281157,127.00134499
대성식당,서울특별시 종로구 종로26길 14-3,02-2275-5903,만원 미만,/upload/restaurant_pics/대성식당.jpg,37.56962967,126.99469757
돈가쓰살롱,서울특별시 종로구 자하문로7길 20,02-722-8112,만원 미만,/upload/restaurant_pics/돈가쓰살롱.jpg,37.57870665,126.97083748
디퍼카페테리아,서울특별시 종로구 자하문로7길 29 1F,0507-1380-4482,만원 미만,/upload/restaurant_pics/디퍼카페테리아.jpg,37.579027,126.9703092
콩두점점,서울특별시 종로구 삼청로 129,02-722-7002,만원-2만원,/upload/restaurant_pics/콩두점점.jpg,37.58694028,126.9814861
바비레드종로,서울특별시 종로구 종로 51 종로타워 B2,02-736-1517,만원-2만원,/upload/restaurant_pics/바비레드종로.jpg,37.57071215,126.98354852
테라스꾸까(광화문점),서울특별시 종로구 율곡로 1 2F,070-4466-3897,만원 미만,/upload/restaurant_pics/테라스꾸까(광화문점).jpg,37.576196,126.979803
뚝심한우(광화문점),서울특별시 종로구 종로5길 7 타워8 B1,02-6226-8088,3만원-4만원,/upload/restaurant_pics/뚝심한우(광화문점).jpg,37.5707034,126.9806038
오얏카츠,서울특별시 종로구 우정국로 50-2,0507-1374-1264,만원-2만원,/upload/restaurant_pics/오얏카츠.jpg,37.5736234,126.983295
평가옥(광화문점),서울특별시 종로구 새문안로5가길 7 대성빌딩,02-732-1566,만원-2만원,/upload/restaurant_pics/평가옥(광화문점).jpg,37.5727832,126.9740469
산체스막걸리(본점),서울특별시 종로구 윤보선길 26,02-735-0723,만원-2만원,/upload/restaurant_pics/산체스막걸리(본점).jpg,37.57717028,126.98405603
제이히든하우스,서울특별시 종로구 종로 269-4,02-744-1915,만원 미만,/upload/restaurant_pics/제이히든하우스.jpg,37.5714474,127.0079653
고디바(광화문점),서울특별시 종로구 세종대로 159,02-736-7717,만원 미만,/upload/restaurant_pics/고디바(광화문점).jpg,37.57060242,126.97635651
블루보틀(광화문점),서울특별시 종로구 청계천로 11,02-722-6998,만원 미만,/upload/restaurant_pics/블루보틀(광화문점).jpg,37.5694936,126.9788681
TLC,서울특별시 종로구 사직로8길 34 173호,02-736-0177,만원-2만원,/upload/restaurant_pics/TLC.jpg,37.57351824,126.97149564
남도분식,서울특별시 종로구 수표로28길 33,02-763-7778,만원 미만,/upload/restaurant_pics/남도분식.jpg,37.573208,126.9901435
노가리슈퍼(익선점),서울특별시 종로구 수표로28길 28,02-743-1203,만원-2만원,/upload/restaurant_pics/노가리슈퍼(익선점).jpg,37.5728625,126.9900695
반쿤콴비케이케이(종로점),서울특별시 종로구 종로10길 20,02-725-1688,만원-2만원,/upload/restaurant_pics/반쿤콴비케이케이(종로점).jpg,37.5691608,126.9843066
밀크홀1937(종로점),서울특별시 종로구 종로 86-1,070-8801-1937,만원 미만,/upload/restaurant_pics/밀크홀1937(종로점).jpg,37.5699572,126.9870998
자작나무이야기,서울특별시 종로구 율곡로1길 74-15,02-730-7932,만원 미만,/upload/restaurant_pics/자작나무이야기.jpg,37.57866922,126.98184589
코다차야(종각점),서울특별시 종로구 종로 68,02-793-5000,만원-2만원,/upload/restaurant_pics/코다차야(종각점).jpg,37.5699556,126.984932
돈텐동식당(대학로점),서울특별시 종로구 동숭길 51,070-4103-4132,만원 미만,/upload/restaurant_pics/돈텐동식당(대학로점).jpg,37.58053379,127.00420693
연경당,서울특별시 종로구 삼청로 108-10,0507-1346-9587,만원 미만,/upload/restaurant_pics/연경당.jpg,37.5850377,126.9825284
회화나무,서울특별시 종로구 창덕궁길 35 3F,02-795-3500,만원 미만,/upload/restaurant_pics/회화나무.jpg,37.579099,126.9891325
얼스어스(서촌점),서울특별시 종로구 자하문로28가길 1,카페 / 디저트,,/upload/restaurant_pics/얼스어스(서촌점).jpg,37.5853506,126.9712269
아디오도시,서울특별시 종로구 사직로12길 1-9  1F,0507-1396-5895,만원-2만원,/upload/restaurant_pics/아디오도시.jpg,37.5756042,126.9714592
더키친일뽀르노(광화문점),서울특별시 종로구 율곡로2길 7 써머셋팰리스 1F,02-730-5545,만원-2만원,/upload/restaurant_pics/더키친일뽀르노(광화문점).jpg,37.5750998,126.9812259
카페우디,서울특별시 종로구 새문안로5길 19,02-734-3026,만원 미만,/upload/restaurant_pics/카페우디.jpg,37.57203484,126.97449737
FOLKI,서울특별시 종로구 사직로9길 6,02-722-0855,만원 미만,/upload/restaurant_pics/FOLKI.jpg,37.5765157,126.9687919
한옥찻집,서울특별시 종로구 인사동12길 9,02-737-0538,만원 미만,/upload/restaurant_pics/한옥찻집.jpg,37.5745185,126.9848436
통의동단팥,서울특별시 종로구 자하문로 20-1,02-722-0044,만원 미만,/upload/restaurant_pics/통의동단팥.jpg,37.57795715,126.97224426
두채,서울특별시 종로구 율곡로13가길 8,070-4633-3825,만원 미만,/upload/restaurant_pics/두채.jpg,37.5763547,127.0003968
담장옆에국화꽃,서울특별시 종로구 인사동길 49 2F 206호,02-6954-2979,만원 미만,/upload/restaurant_pics/담장옆에국화꽃.jpg,37.57448337,126.98343822
개미식당,서울특별시 종로구 대명길 35,02-745-6246,만원 미만,/upload/restaurant_pics/개미식당.jpg,37.58295822,126.99971771
함흥곰보냉면,서울특별시 종로구 창경궁로 109 4F 401호,02-2267-6922,만원 미만,/upload/restaurant_pics/함흥곰보냉면.jpg,37.57211183,126.99745979
스타벅스리저브(광화문점),서울특별시 종로구 세종대로 167,02-758-8036,만원 미만,/upload/restaurant_pics/스타벅스리저브(광화문점).jpg,37.57125125,126.97631008
가비아노,서울특별시 종로구 대학로 122 흥사단 2F,02-743-0794,만원 미만,/upload/restaurant_pics/가비아노.jpg,37.58220249,127.00224163
정그리다,서울특별시 종로구 낙산성곽길 2-1,02-6953-3331,만원 미만,/upload/restaurant_pics/정그리다.jpg,37.5717631,127.0098787
폴바셋(광화문점),서울특별시 종로구 종로1길 50 1F,02-3701-9170,만원 미만,/upload/restaurant_pics/폴바셋(광화문점).jpg,37.5749124,126.97896507
일일향(광화문점),서울특별시 종로구 새문안로3길 15  2F,02-722-8831,만원 미만,/upload/restaurant_pics/일일향(광화문점).jpg,37.5717672,126.9723168
푸하하크림빵,서울특별시 종로구 돈화문로11길 34-3,02-762-6003,만원 미만,/upload/restaurant_pics/푸하하크림빵.jpg,37.5728026,126.98947
익선애뜻,서울특별시 종로구 돈화문로11다길 24  1F,0507-1457-4160,만원-2만원,/upload/restaurant_pics/익선애뜻.jpg,37.5733768,126.9906051
공샤브,서울특별시 종로구 종로 19,0507-1467-8893,만원-2만원,/upload/restaurant_pics/공샤브.jpg,37.570464,126.9798499
소하염전,서울특별시 종로구 수표로28길 21-5,0507-1353-8215,만원 미만,/upload/restaurant_pics/소하염전.jpg,37.5731268,126.989711
서울커피(익선점),서울특별시 종로구 수표로28길 33-3,02-6085-4890,만원 미만,/upload/restaurant_pics/서울커피(익선점).jpg,37.573272,126.990071
카페엘리,서울특별시 종로구 수표로28길 21-6,02-2135-3360,만원 미만,/upload/restaurant_pics/카페엘리.jpg,37.5732175,126.9898915
교남김밥,서울특별시 종로구 경교장길 35 경희궁자이 3단지 1F 3116호,02-723-2200,만원 미만,/upload/restaurant_pics/교남김밥.jpg,37.5685539,126.9649714
부띠끄경성,서울특별시 종로구 삼청로 75-5,02-723-4534,2만원-3만원,/upload/restaurant_pics/부띠끄경성.jpg,37.5822811,126.9811716
익선반주,서울특별시 종로구 돈화문로11다길 31,02-529-3979,2만원-3만원,/upload/restaurant_pics/익선반주.jpg,37.5736805,126.9902964
더피아노,서울특별시 종로구 평창6길 71,02-395-2480,만원-2만원,/upload/restaurant_pics/더피아노.jpg,37.61728201,126.97481581
차알(디타워점),서울특별시 종로구 종로3길 17 디타워 3F,02-2251-8345,2만원-3만원,/upload/restaurant_pics/차알(디타워점).jpg,37.571113,126.97912725
멘야산다이메,서울특별시 종로구 창경궁로26길 38-2,02-743-4129,만원 미만,/upload/restaurant_pics/멘야산다이메.jpg,37.5818069,126.9997353
뽐모도로,서울특별시 종로구 새문안로9길 19-1,02-722-4675,2만원-3만원,/upload/restaurant_pics/뽐모도로.jpg,37.5711169,126.9756127
광화문집,서울특별시 종로구 새문안로5길 12,02-739-7737,만원 미만,/upload/restaurant_pics/광화문집.jpg,37.5713761,126.9750021
수와래,서울특별시 종로구 삼청로 82 2F,02-739-2122,만원-2만원,/upload/restaurant_pics/수와래.jpg,37.5826671,126.9820063
부부식당,서울특별시 종로구 동숭길 43 2F,02-765-6056,만원-2만원,/upload/restaurant_pics/부부식당.jpg,37.58023466,127.00426579
어리틀케틀,서울특별시 종로구 필운대로 48 1F,070-4762-9141,만원 미만,/upload/restaurant_pics/어리틀케틀.jpg,37.5803149,126.9687742
마당플라워카페,서울특별시 종로구 수표로28길 33-12,02-743-0724,만원 미만,/upload/restaurant_pics/마당플라워카페.jpg,37.5736818,126.9902254
전대감댁,서울특별시 종로구 자하문로1나길 7-17,070-4202-5170,만원-2만원,/upload/restaurant_pics/전대감댁.jpg,37.5766351,126.9710228
원조정할머니기름떡볶이,서울특별시 종로구 자하문로15길 17 송림빌딩,02-735-7289,만원 미만,/upload/restaurant_pics/원조정할머니기름떡볶이.jpg,37.5806245,126.9699709
효자동초밥,서울특별시 종로구 자하문로 14,02-733-8859,만원-2만원,/upload/restaurant_pics/효자동초밥.jpg,37.5773943,126.972444
감성타코앤그릴,서울특별시 종로구 새문안로3길 23 교보빌딩 B1,02-738-8887,만원-2만원,/upload/restaurant_pics/감성타코앤그릴.jpg,37.57243454,126.97250005
밍고네식탁,서울특별시 종로구 자하문로7길 29,02-722-5333,만원-2만원,/upload/restaurant_pics/밍고네식탁.jpg,37.57899906,126.97044109
토끼정(대학로점),서울특별시 종로구 대학로8가길 133,02-762-1030,만원-2만원,/upload/restaurant_pics/토끼정(대학로점).jpg,37.5801275,127.0034992
